image_name,mae,rmse,imae,irmse
641.png,31017.342,45080.805,30.446959,46.5826
642.png,29889.543,43228.758,34.1218,42.948032
643.png,27993.127,40335.207,33.9164,38.276875
644.png,29060.33,43209.973,35.72361,1013.28107
650.png,22728.715,33238.188,26.380777,66.79835
660.png,31122.008,45644.027,32.468872,37.738243
663.png,37570.13,55000.188,1590.1571,394208.03
666.png,21280.982,27246.844,33.5012,38.47464
667.png,21196.908,25578.062,34.005,37.128075
672.png,25356.586,35392.293,34.026054,36.915142
675.png,27110.527,38345.215,35.953346,66.28378
680.png,27792.67,36834.426,34.93741,38.290672
684.png,27800.535,36750.473,35.217735,40.077362
695.png,27706.916,36278.06,37.480465,69.820854
697.png,25682.055,33678.3,35.842133,50.04039
700.png,21513.209,29614.352,25.99585,162.6147
703.png,27023.848,36805.91,35.973686,51.276615
707.png,26312.02,35940.742,38.174427,41.802933
715.png,21210.172,30467.84,33.7762,48.6834
724.png,19328.828,28418.219,37.526665,282.82648
727.png,21426.824,33024.035,37.260063,198.42337
728.png,21474.043,34912.758,32.33092,69.526855
742.png,24259.035,37170.477,28.923359,171.41472
745.png,23871.63,37523.22,28.578966,286.56848
747.png,23774.48,35845.875,28.83012,106.04277
755.png,29380.787,42067.1,1798.8816,420001.25
756.png,26206.85,36709.92,1162.1747,337472.1
759.png,30305.744,41782.32,33.5457,67.03286
761.png,29496.326,39866.945,30.165068,99.529976
766.png,20565.365,31448.123,26.156029,37.578312
769.png,30455.465,46024.758,3204.1182,563409.25
770.png,28433.277,45179.32,1545.2711,389630.34
773.png,18656.08,31532.918,23.392458,99.999054
775.png,15004.068,21994.902,23.260155,43.484905
776.png,14026.44,20391.154,22.751814,30.923878
777.png,19112.242,26073.332,29.141335,39.50569
781.png,16835.404,22564.648,26.665821,105.056206
786.png,20377.092,28129.447,24.507408,31.576702
789.png,16410.902,21528.385,26.37713,131.14886
791.png,17569.592,24211.967,36.926792,921.20123
793.png,20579.611,33397.02,32.079475,920.35706
796.png,32153.604,50705.965,28.702755,69.08415
798.png,31505.012,45426.492,27.658417,112.48417
805.png,32641.568,46924.316,31.062864,299.16614
811.png,21475.28,30391.03,26.150593,31.558344
815.png,20740.463,30004.65,25.117132,28.984255
816.png,22478.303,32318.283,27.138968,55.88361
817.png,20757.96,29468.963,26.09893,29.560377
821.png,25139.957,36789.2,26.731472,165.08661
822.png,22660.416,33324.066,26.16702,29.388262
824.png,27460.664,39614.52,29.440144,47.066685
830.png,33347.47,51407.1,31.94974,191.38744
831.png,36789.223,55408.06,1430.2544,373675.9
834.png,35259.574,52997.566,34.773457,481.4435
840.png,23510.953,36293.215,33.49435,135.30464
841.png,23594.746,38912.035,36.835724,677.62244
844.png,32129.344,57230.34,1213.6083,341506.3
847.png,47293.547,70846.836,41.29936,900.103
852.png,47944.473,76543.516,42.490273,1007.3812
853.png,44152.45,66649.266,38.46452,948.082
854.png,44905.434,74204.09,36.314045,237.95822
857.png,46353.89,74846.57,37.29775,461.09976
860.png,38714.836,62911.1,1248.3177,348360.34
861.png,43753.707,65274.703,34.97876,104.73441
866.png,34554.215,49611.1,32.47673,89.86585
868.png,42721.96,58343.08,35.668156,196.29167
875.png,28400.633,39026.27,31.03017,36.93085
876.png,24062.115,32845.957,27.956898,190.07043
877.png,24378.568,32083.21,28.349434,43.18405
880.png,31295.84,42579.59,30.586205,78.83205
885.png,28148.66,42205.637,24.5672,50.406616
888.png,26877.398,40016.008,30.117254,318.6437
890.png,25702.273,37563.26,28.476768,44.52881
892.png,26489.225,37419.49,29.967377,80.507576
895.png,25718.344,36378.117,27.582941,98.38359
897.png,24597.947,33796.61,26.45143,31.18973
901.png,27310.854,37906.64,28.709517,63.237583
914.png,23391.807,30863.246,26.447311,31.21822
923.png,26534.264,42813.516,29.48564,197.63533
924.png,35111.805,53010.113,33.05783,196.88
928.png,36207.125,57143.367,34.19818,250.11996
934.png,42947.773,66613.75,28.051672,61.210426
937.png,38453.91,52840.977,31.04635,300.40717
942.png,33698.72,44918.195,29.321585,57.08092
943.png,34766.406,45778.31,29.694212,178.88297
947.png,28230.564,37628.12,25.022194,35.184856
952.png,27873.285,36750.41,24.35415,29.108196
957.png,29765.865,42341.26,1370.6824,366570.97
963.png,34209.98,54800.57,30.948664,138.16045
965.png,33290.34,53888.5,30.059595,68.333374
967.png,36423.71,57102.348,31.802483,85.08835
968.png,45344.06,70384.54,46.48819,1214.0491
974.png,42279.113,62639.37,1222.0138,344809.16
976.png,36746.75,59051.227,36.0385,179.76234
989.png,33640.305,53062.453,31.57113,109.042595
991.png,43120.945,63454.113,37.184547,127.01153
992.png,38309.477,57797.22,39.78725,885.7433
995.png,35200.76,52300.297,31.90792,45.94098
999.png,35221.934,51068.977,32.22641,87.452286
disp_pred.png,47499.574,73590.14,35.95086,277.6962
