image_name,mae,rmse,imae,irmse
1377.png,25136.582,31687.51,26.640108,30.288914
1378.png,25415.734,32033.73,26.53297,30.41373
1379.png,26610.502,33416.258,25.7199,29.411556
138.png,23887.604,31988.318,32.238663,36.47468
1380.png,26139.389,32699.092,25.990692,29.882381
1381.png,26198.863,32691.51,25.849005,29.740236
1382.png,26937.293,33491.45,25.140892,29.001541
1383.png,26840.578,33225.57,25.294624,29.181816
1384.png,26509.045,32315.71,25.257137,29.149012
1385.png,24146.51,28383.115,25.632618,28.581583
1386.png,22720.047,27144.633,27.333475,30.229454
1387.png,22742.932,27251.312,27.623064,30.700575
1388.png,23952.41,28015.852,25.57674,28.355122
1389.png,23419.914,27618.77,25.705448,28.470507
139.png,26633.488,35903.754,30.921412,35.67361
1390.png,23724.867,28337.488,26.234705,29.3128
1391.png,24958.994,29991.105,25.173489,28.289564
1392.png,24355.17,29571.902,25.834549,28.846167
1393.png,25657.238,31156.654,25.159788,28.474516
1394.png,26447.45,32019.123,24.224796,27.22409
1395.png,26353.982,32127.684,24.836397,27.898994
1396.png,26192.97,31663.059,24.953398,28.120365
1397.png,27098.404,32684.258,24.753784,28.084187
1398.png,26127.895,30743.326,23.833662,27.141388
1399.png,24989.896,29400.234,24.762236,28.051111
140.png,28158.305,36339.562,27.490803,32.084755
1400.png,24928.732,29627.611,25.04683,28.14726
1401.png,23890.902,28092.064,25.84335,28.993124
1402.png,23118.078,27110.332,26.06607,29.124563
1403.png,22948.482,26791.557,26.51488,29.467426
1404.png,23024.814,26677.646,26.060486,29.097425
1405.png,22414.553,26036.46,26.920473,29.777111
1406.png,21343.781,25017.363,28.93341,31.988724
1407.png,20892.406,24411.463,29.247581,32.311428
1408.png,21670.75,25197.828,27.80148,30.533895
1409.png,21568.074,25195.908,27.87308,30.604214
141.png,27964.732,36213.35,27.726078,32.35362
1410.png,21239.6,25185.486,28.676584,31.31238
1411.png,20472.94,24800.22,29.836159,32.550034
1412.png,21264.791,26378.275,29.507677,32.343338
1413.png,21164.736,26666.922,29.934982,32.7127
1414.png,23296.434,30110.154,29.940636,33.452194
1415.png,22603.105,29853.4,31.177118,34.707024
1416.png,22904.385,30953.906,32.350433,35.960938
1417.png,24044.795,32725.633,32.37339,36.28396
